parsing script file: rand_large_180.job
Writing 1024 blks to zone 7698 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 4035969024, 524288 sectors, wp 4035971072

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 441
  BW 231.575 MB/s
Target zone: Zone 19780 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 10370416640, 524288 sectors, wp 10370418688
Writing 1024 blks to zone 19780 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 10370416640, 524288 sectors, wp 10370418688

Wrote 524288 B (1 I/Os) in 0.022 sec
  IOPS 43
  BW 22.950 MB/s
Target zone: Zone 27884 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 14619246592, 524288 sectors, wp 14619248640
Writing 1024 blks to zone 27884 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 14619246592, 524288 sectors, wp 14619248640

Wrote 524288 B (1 I/Os) in 0.017 sec
  IOPS 55
  BW 29.260 MB/s
Target zone: Zone 26430 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 13856931840, 524288 sectors, wp 13856933888
Writing 1024 blks to zone 26430 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 13856931840, 524288 sectors, wp 13856933888

Wrote 524288 B (1 I/Os) in 0.028 sec
  IOPS 35
  BW 18.458 MB/s
Target zone: Zone 16151 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 8467775488, 524288 sectors, wp 8467777536
Writing 1024 blks to zone 16151 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 8467775488, 524288 sectors, wp 8467777536

Wrote 524288 B (1 I/Os) in 0.051 sec
  IOPS 19
  BW 10.228 MB/s
Target zone: Zone 23787 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 12471238656, 524288 sectors, wp 12471240704
Writing 1024 blks to zone 23787 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 12471238656, 524288 sectors, wp 12471240704

Wrote 524288 B (1 I/Os) in 0.059 sec
  IOPS 16
  BW 8.743 MB/s
Target zone: Zone 8649 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 4534566912, 524288 sectors, wp 4534568960
Writing 1024 blks to zone 8649 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 4534566912, 524288 sectors, wp 4534568960

Wrote 524288 B (1 I/Os) in 0.032 sec
  IOPS 30
  BW 16.000 MB/s
Target zone: Zone 4763 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 2497183744, 524288 sectors, wp 2497185792
Writing 1024 blks to zone 4763 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 2497183744, 524288 sectors, wp 2497185792

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 436
  BW 228.746 MB/s
Target zone: Zone 21022 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 11021582336, 524288 sectors, wp 11021584384
Writing 1024 blks to zone 21022 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 11021582336, 524288 sectors, wp 11021584384

Wrote 524288 B (1 I/Os) in 0.031 sec
  IOPS 31
  BW 16.693 MB/s
Target zone: Zone 6480 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 3397386240, 524288 sectors, wp 3397388288
Writing 1024 blks to zone 6480 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 3397386240, 524288 sectors, wp 3397388288

Wrote 524288 B (1 I/Os) in 0.027 sec
  IOPS 37
  BW 19.401 MB/s
Target zone: Zone 26872 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 14088667136, 524288 sectors, wp 14088669184
Writing 1024 blks to zone 26872 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 14088667136, 524288 sectors, wp 14088669184

Wrote 524288 B (1 I/Os) in 0.026 sec
  IOPS 37
  BW 19.795 MB/s
Target zone: Zone 8547 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 4481089536, 524288 sectors, wp 4481091584
Writing 1024 blks to zone 8547 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 4481089536, 524288 sectors, wp 4481091584

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 442
  BW 231.780 MB/s
Target zone: Zone 4367 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 2289565696, 524288 sectors, wp 2289567744
Writing 1024 blks to zone 4367 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 2289565696, 524288 sectors, wp 2289567744

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 449
  BW 235.529 MB/s
Target zone: Zone 12664 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 6639583232, 524288 sectors, wp 6639585280
Writing 1024 blks to zone 12664 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 6639583232, 524288 sectors, wp 6639585280

Wrote 524288 B (1 I/Os) in 0.022 sec
  IOPS 44
  BW 23.375 MB/s
Target zone: Zone 9831 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 5154275328, 524288 sectors, wp 5154277376
Writing 1024 blks to zone 9831 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 5154275328, 524288 sectors, wp 5154277376

Wrote 524288 B (1 I/Os) in 0.050 sec
  IOPS 19
  BW 10.461 MB/s
Target zone: Zone 15381 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 8064073728, 524288 sectors, wp 8064075776
Writing 1024 blks to zone 15381 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 8064073728, 524288 sectors, wp 8064075776

Wrote 524288 B (1 I/Os) in 0.041 sec
  IOPS 24
  BW 12.786 MB/s
Target zone: Zone 27839 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 14595653632, 524288 sectors, wp 14595655680
Writing 1024 blks to zone 27839 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 14595653632, 524288 sectors, wp 14595655680

Wrote 524288 B (1 I/Os) in 0.025 sec
  IOPS 39
  BW 20.722 MB/s
Target zone: Zone 27687 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 14515961856, 524288 sectors, wp 14515963904
Writing 1024 blks to zone 27687 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 14515961856, 524288 sectors, wp 14515963904

Wrote 524288 B (1 I/Os) in 0.041 sec
  IOPS 23
  BW 12.507 MB/s
Target zone: Zone 862 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 451936256, 524288 sectors, wp 451938304
Writing 1024 blks to zone 862 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 451936256, 524288 sectors, wp 451938304

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 431
  BW 226.376 MB/s
Target zone: Zone 2248 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 1178599424, 524288 sectors, wp 1178601472
Writing 1024 blks to zone 2248 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 1178599424, 524288 sectors, wp 1178601472

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 449
  BW 235.423 MB/s
Target zone: Zone 12077 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 6331826176, 524288 sectors, wp 6331828224
Writing 1024 blks to zone 12077 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 6331826176, 524288 sectors, wp 6331828224

Wrote 524288 B (1 I/Os) in 0.047 sec
  IOPS 21
  BW 11.109 MB/s
Target zone: Zone 7253 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 3802660864, 524288 sectors, wp 3802662912
Writing 1024 blks to zone 7253 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 3802660864, 524288 sectors, wp 3802662912

Wrote 524288 B (1 I/Os) in 0.025 sec
  IOPS 38
  BW 20.231 MB/s
Target zone: Zone 17450 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 9148825600, 524288 sectors, wp 9148827648
Writing 1024 blks to zone 17450 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 9148825600, 524288 sectors, wp 9148827648

Wrote 524288 B (1 I/Os) in 0.031 sec
  IOPS 31
  BW 16.638 MB/s
Target zone: Zone 7413 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 3886546944, 524288 sectors, wp 3886548992
Writing 1024 blks to zone 7413 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 3886546944, 524288 sectors, wp 3886548992

Wrote 524288 B (1 I/Os) in 0.025 sec
  IOPS 38
  BW 20.296 MB/s
Target zone: Zone 13708 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7186939904, 524288 sectors, wp 7186941952
Writing 1024 blks to zone 13708 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7186939904, 524288 sectors, wp 7186941952

Wrote 524288 B (1 I/Os) in 0.034 sec
  IOPS 29
  BW 15.343 MB/s
Target zone: Zone 16125 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 8454144000, 524288 sectors, wp 8454146048
Writing 1024 blks to zone 16125 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 8454144000, 524288 sectors, wp 8454146048

Wrote 524288 B (1 I/Os) in 0.041 sec
  IOPS 24
  BW 12.634 MB/s
Target zone: Zone 6144 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 3221225472, 524288 sectors, wp 3221227520
Writing 1024 blks to zone 6144 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 3221225472, 524288 sectors, wp 3221227520

Wrote 524288 B (1 I/Os) in 0.025 sec
  IOPS 39
  BW 20.735 MB/s
Target zone: Zone 25240 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 13233029120, 524288 sectors, wp 13233031168
Writing 1024 blks to zone 25240 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 13233029120, 524288 sectors, wp 13233031168

Wrote 524288 B (1 I/Os) in 0.031 sec
  IOPS 31
  BW 16.636 MB/s
Target zone: Zone 14894 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7808745472, 524288 sectors, wp 7808747520
Writing 1024 blks to zone 14894 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7808745472, 524288 sectors, wp 7808747520

Wrote 524288 B (1 I/Os) in 0.049 sec
  IOPS 20
  BW 10.571 MB/s
Target zone: Zone 90 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 47185920, 524288 sectors, wp 47187968
Writing 1024 blks to zone 90 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 47185920, 524288 sectors, wp 47187968

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 438
  BW 230.051 MB/s
Target zone: Zone 4159 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 2180513792, 524288 sectors, wp 2180515840
Writing 1024 blks to zone 4159 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 2180513792, 524288 sectors, wp 2180515840

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 435
  BW 228.348 MB/s
Target zone: Zone 26035 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 13649838080, 524288 sectors, wp 13649840128
Writing 1024 blks to zone 26035 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 13649838080, 524288 sectors, wp 13649840128

Wrote 524288 B (1 I/Os) in 0.031 sec
  IOPS 31
  BW 16.654 MB/s
Target zone: Zone 6585 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 3452436480, 524288 sectors, wp 3452438528
Writing 1024 blks to zone 6585 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 3452436480, 524288 sectors, wp 3452438528

Wrote 524288 B (1 I/Os) in 0.029 sec
  IOPS 33
  BW 17.639 MB/s
Target zone: Zone 22985 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 12050759680, 524288 sectors, wp 12050761728
Writing 1024 blks to zone 22985 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 12050759680, 524288 sectors, wp 12050761728

Wrote 524288 B (1 I/Os) in 0.075 sec
  IOPS 13
  BW 6.937 MB/s
Target zone: Zone 15865 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 8317829120, 524288 sectors, wp 8317831168
Writing 1024 blks to zone 15865 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 8317829120, 524288 sectors, wp 8317831168

Wrote 524288 B (1 I/Os) in 0.028 sec
  IOPS 35
  BW 18.507 MB/s
Target zone: Zone 27627 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 14484504576, 524288 sectors, wp 14484506624
Writing 1024 blks to zone 27627 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 14484504576, 524288 sectors, wp 14484506624

Wrote 524288 B (1 I/Os) in 0.030 sec
  IOPS 33
  BW 17.402 MB/s
Target zone: Zone 4818 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 2526019584, 524288 sectors, wp 2526021632
Writing 1024 blks to zone 4818 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 2526019584, 524288 sectors, wp 2526021632

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 440
  BW 230.862 MB/s
Target zone: Zone 4376 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 2294284288, 524288 sectors, wp 2294286336
Writing 1024 blks to zone 4376 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 2294284288, 524288 sectors, wp 2294286336

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 449
  BW 235.847 MB/s
Target zone: Zone 2818 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 1477443584, 524288 sectors, wp 1477445632
Writing 1024 blks to zone 2818 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 1477443584, 524288 sectors, wp 1477445632

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 446
  BW 233.952 MB/s
Target zone: Zone 22692 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 11897143296, 524288 sectors, wp 11897145344
Writing 1024 blks to zone 22692 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 11897143296, 524288 sectors, wp 11897145344

Wrote 524288 B (1 I/Os) in 0.022 sec
  IOPS 44
  BW 23.247 MB/s
Target zone: Zone 26577 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 13934002176, 524288 sectors, wp 13934004224
Writing 1024 blks to zone 26577 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 13934002176, 524288 sectors, wp 13934004224

Wrote 524288 B (1 I/Os) in 0.037 sec
  IOPS 26
  BW 13.878 MB/s
Target zone: Zone 14928 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7826571264, 524288 sectors, wp 7826573312
Writing 1024 blks to zone 14928 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7826571264, 524288 sectors, wp 7826573312

Wrote 524288 B (1 I/Os) in 0.031 sec
  IOPS 31
  BW 16.610 MB/s
Target zone: Zone 25968 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 13614710784, 524288 sectors, wp 13614712832
Writing 1024 blks to zone 25968 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 13614710784, 524288 sectors, wp 13614712832

Wrote 524288 B (1 I/Os) in 0.056 sec
  IOPS 17
  BW 9.316 MB/s
Target zone: Zone 8347 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 4376231936, 524288 sectors, wp 4376233984
Writing 1024 blks to zone 8347 from lba_offset=2048 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 4376231936, 524288 sectors, wp 4376233984

Wrote 524288 B (1 I/Os) in 0.026 sec
  IOPS 37
  BW 19.904 MB/s
------processing script (4/5)------
Target zone: Zone 21996 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 11532238848, 524288 sectors, wp 11532241920
Writing 1024 blks to zone 21996 from lba_offset=3072 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 11532238848, 524288 sectors, wp 11532241920

Wrote 524288 B (1 I/Os) in 0.037 sec
  IOPS 26
  BW 14.150 MB/s
Target zone: Zone 4056 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 2126512128, 524288 sectors, wp 2126515200
Writing 1024 blks to zone 4056 from lba_offset=3072 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 2126512128, 524288 sectors, wp 2126515200

Wrote 524288 B (1 I/Os) in 0.033 sec
  IOPS 29
  BW 15.638 MB/s
Target zone: Zone 24940 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 13075742720, 524288 sectors, wp 13075745792
Writing 1024 blks to zone 24940 from lba_offset=3072 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 13075742720, 524288 sectors, wp 13075745792

Wrote 524288 B (1 I/Os) in 0.035 sec
  IOPS 28
  BW 14.848 MB/s
Target zone: Zone 8583 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 4499963904, 524288 sectors, wp 4499966976
Writing 1024 blks to zone 8583 from lba_offset=3072 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 4499963904, 524288 sectors, wp 4499966976

Wrote 524288 B (1 I/Os) in 0.040 sec
  IOPS 24
  BW 12.796 MB/s
Target zone: Zone 25293 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 13260816384, 524288 sectors, wp 13260819456
Writing 1024 blks to zone 25293 from lba_offset=3072 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 13260816384, 524288 sectors, wp 13260819456

Wrote 524288 B (1 I/Os) in 0.021 sec
  IOPS 46
  BW 24.552 MB/s
Target zone: Zone 127 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 66584576, 524288 sectors, wp 66587648
Writing 1024 blks to zone 127 from lba_offset=3072 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 66584576, 524288 sectors, wp 66587648

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 442
  BW 231.985 MB/s
Target zone: Zone 21558 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 11302600704, 524288 sectors, wp 11302603776
Writing 1024 blks to zone 21558 from lba_offset=3072 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 11302600704, 524288 sectors, wp 11302603776

Wrote 524288 B (1 I/Os) in 0.030 sec
  IOPS 32
  BW 17.001 MB/s
Target zone: Zone 17784 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 9323937792, 524288 sectors, wp 9323940864
Writing 1024 blks to zone 17784 from lba_offset=3072 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 9323937792, 524288 sectors, wp 9323940864

Wrote 524288 B (1 I/Os) in 0.054 sec
  IOPS 18
  BW 9.638 MB/s
Target zone: Zone 11416 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 5985271808, 524288 sectors, wp 5985274880
Writing 1024 blks to zone 11416 from lba_offset=3072 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 5985271808, 524288 sectors, wp 5985274880

Wrote 524288 B (1 I/Os) in 0.020 sec
  IOPS 48
  BW 25.572 MB/s
Target zone: Zone 3621 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 1898446848, 524288 sectors, wp 1898449920
Writing 1024 blks to zone 3621 from lba_offset=3072 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 1898446848, 524288 sectors, wp 1898449920

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 444
  BW 232.809 MB/s
Target zone: Zone 13667 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7165444096, 524288 sectors, wp 7165447168
Writing 1024 blks to zone 13667 from lba_offset=3072 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7165444096, 524288 sectors, wp 7165447168

Wrote 524288 B (1 I/Os) in 0.047 sec
  IOPS 21
  BW 11.051 MB/s
Target zone: Zone 9861 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 5170003968, 524288 sectors, wp 5170007040
Writing 1024 blks to zone 9861 from lba_offset=3072 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 5170003968, 524288 sectors, wp 5170007040

Wrote 524288 B (1 I/Os) in 0.041 sec
  IOPS 23
  BW 12.528 MB/s
Target zone: Zone 12381 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 6491209728, 524288 sectors, wp 6491212800
Writing 1024 blks to zone 12381 from lba_offset=3072 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 6491209728, 524288 sectors, wp 6491212800

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 440
  BW 230.760 MB/s
Target zone: Zone 5684 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 2980052992, 524288 sectors, wp 2980056064
Writing 1024 blks to zone 5684 from lba_offset=3072 iosize=524288, (1/1)
